rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
73018100	2	56	5	1	2	1	7	 	1	1	4	4	4	4		9	3	2	2	1.615825891	-0.069963895	2	2	2	3	2	1	2	3	 	 	 	1	1.032001853
73018140	2	70	6	1	2	2	7	 	1	1	3	4	4	3		5	3	1	1	-0.144960642	1.247516632	2	2	2	2	4	2	2	4	3	-0.119842127	-0.577585399	0	0.485841841
73018220	1	47	1	1	3	1	4	 	2	1	3	4	4	3		1	1	1	1	1.915682316	-0.787124753	2	2	3	3	1	1	3	3	3	-0.587080121	-0.522171974	0	1.053286552
73018260	1	61	1	1	4	1	7	 	1	1	4	4	4	3		5	1	1	2	 	 	2	2	2	2	 	3	3	3	3	0.337606907	0.848557055	0	0.988038898
73018300	2	60	1	1	2	1	6	 	1	1	3	4	4	2		5	2	1	2	-0.439837962	-0.298942655	3	3	3	3	3	3	4	4	3	1.632651091	-1.137652159	0	0.986041784
73019020	1	17	3	1	2	2	6	 	2	1	4	4	4	1		4	1	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	4	1.212696314	0.536061943	1	2.097160339
73019100	2	41	1	1	2	2	7	 	4	1	4	4	4	1		 	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	5	-0.576970041	-0.632470906	0	1.582238674
73019180	1	42	1	1	3	1	6	 	2	1	4	4	4	3		5	1	1	1	-0.788979828	0.469915181	3	3	3	2	4	3	3	4	3	-0.832894206	-0.460341364	0	1.751750708
73019220	2	47	1	1	3	1	6	 	2	1	4	4	4	4		4	2	1	1	-1.816690922	2.606301069	2	3	1	1	4	4	3	4	3	0.301818967	-0.792266905	0	1.02476263
73019300	2	55	2	1	1	2	4	 	1	1	4	4	4	1		4	3	2	2	1.804986596	1.819947243	1	1	1	1	2	1	1	2	1	-0.746759236	-0.555768847	1	1.096369267
73020020	2	87	6	1	1	2	7	 	1	1	3	4	4	3		4	3	2	2	 	 	3	3	 	 	3	2	3	3	3	0.355152041	-0.661131084	0	0.6633358
73020060	2	58	5	1	4	1	6	 	4	1	2	2	3	3		5	3	2	2	 	 	2	2	 	 	2	2	2	3	3	1.402188063	1.354558229	0	0.540084481
73020100	1	61	1	1	3	1	6	 	1	1	4	4	4	5		4	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	0.852317631	-0.045433395	0	1.034050822
73020140	1	17	3	1	3	1	5	 	2	1	3	4	3	3		5	2	2	1	 	 	3	3	 	 	4	3	4	4	3	0.196039066	0.139050558	0	2.066171885
73020180	2	77	1	1	1	2	7	 	4	1	3	3	3	1		5	4	3	2	0.421182752	-0.088206165	2	2	3	3	3	2	3	4	2	-0.393645555	1.006426573	0	1.208923817
73020220	2	28	3	1	1	2	4	 	4	1	3	4	3	1		8	3	2	2	 	 	2	1	 	 	1	1	2	2	1	0.891504228	-0.821481168	1	0.633186758
73020260	1	26	3	1	3	1	7	 	2	1	3	4	3	1		2	2	1	1	0.5333547	0.627084494	2	3	2	2	3	2	3	2	2	0.758837581	-0.881178916	1	2.506855488
73020300	2	83	6	1	1	2	7	 	1	1	3	4	4	1		5	2	1	1	 	 	1	1	 	 	3	2	4	4	3	0.168323725	-0.858434498	0	0.6633358
73021060	2	39	1	1	2	1	2	1	2	1	4	4	4	3		5	2	1	2	-0.148612171	-0.349995971	3	3	3	3	3	3	3	4	 	0.401803017	0.039591141	0	0.965841651
73021100	2	25	3	1	2	2	1	2	4	1	4	4	3	1		5	4	2	1	 	 	3	3	 	 	2	2	3	4	 	-0.771868944	-0.525713027	0	0.576616049
73021140	2	75	6	1	1	2	7	 	1	1	4	4	3	1		5	3	2	1	 	 	2	3	 	 	3	4	3	4	3	-0.600560546	0.189344838	0	0.550377309
73021180	2	55	1	1	4	2	7	 	1	1	4	4	3	4		5	2	1	1	-0.470641375	0.667112112	2	2	3	2	3	3	4	4	3	-0.620845139	1.078719974	0	0.983754277
73021220	1	36	3	1	2	2	6	 	4	1	4	4	3	1		5	2	1	1	 	 	4	3	 	 	4	4	4	 	3	1.971716166	-1.228538275	0	1.647445917
73021260	2	60	1	1	1	2	7	 	4	1	3	3	3	1		4	3	1	1	 	 	3	3	 	 	4	4	4	4	4	-0.444371909	1.150995135	0	0.94015789
73022020	1	50	1	1	3	1	7	 	2	1	3	3	3	2		5	3	2	2	1.323113799	1.81273067	1	2	1	1	3	1	2	1	3	2.017609835	2.797690392	0	0.975365102
73022060	2	37	1	1	2	2	4	 	2	1	3	3	3	2		10	2	2	2	0.536591947	-0.880684197	2	3	3	4	3	3	3	3	3	0.013716854	-0.750593483	0	0.964859068
73022140	2	69	1	1	1	2	7	 	4	1	3	3	3	4		6	4	3	2	 	 	3	3	 	 	3	3	3	3	2	0.62773025	0.736149609	0	0.91270119
73022180	1	60	5	1	2	1	5	2	4	1	3	3	3	1		5	2	1	1	-0.529583156	-0.447037697	4	3	3	3	4	3	3	4	4	-0.574547946	0.300740004	0	0.453397632
73022220	1	84	1	1	3	2	7	 	4	1	4	4	4	1		4	3	2	3	 	 	2	2	 	 	2	2	1	2	3	1.289633989	0.039049447	0	0.973445714
73022260	2	55	5	1	4	1	7	 	2	1	3	3	3	1		10	2	2	2	0.382800072	0.472666413	3	2	2	2	2	3	3	3	3	-0.277684987	0.899299085	0	0.491376787
73022300	2	61	6	1	1	1	7	 	2	1	3	3	3	1		4	2	1	2	 	 	3	3	 	 	4	3	3	4	3	0.123143412	-0.632866085	0	0.452486604
73024020	2	61	1	1	1	1	7	 	1	1	2	3	3	1		3	3	2	3	3.067492247	-0.075737029	2	1	2	2	1	1	1	1	4	1.643446326	-1.112671733	1	1.469972253
73024060	2	32	1	3	1	2	7	 	2	1	2	3	4	2		5	3	2	2	1.801335096	0.22243464	2	2	2	2	1	2	2	2	3	0.935985982	0.533927083	0	1.596347809
73024140	2	27	3	1	2	2	6	 	4	1	2	3	3	1		5	2	1	1	 	 	1	3	 	 	3	3	3	3	4	0.159665108	1.679767013	0	0.901846349
73024220	1	42	2	1	1	2	1	2	4	1	2	3	3	2		2	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-0.921831369	-0.462657064	0	1.63860786
73024260	1	77	1	1	1	2	7	 	1	1	2	4	4	2		1	2	1	1	-0.207593188	1.347671866	2	1	2	2	4	2	3	4	3	-0.789155662	-0.496953636	0	1.413385391
73025060	2	23	1	3	1	2	6	2	4	1	2	2	3	1		5	4	2	4	 	 	1	1	 	 	1	1	2	1	2	1.691440463	0.38406837	0	1.874927759
73025140	2	24	1	3	2	2	4	2	2	1	2	2	3	1		5	2	2	2	2.179067373	1.618598104	1	1	1	1	1	1	1	2	3	2.109337807	0.977556527	0	1.806597829
73025260	1	33	1	3	2	2	2	1	4	1	2	2	3	1		5	2	2	2	1.300978661	-0.907786667	3	3	3	3	3	2	2	2	 	1.320198298	0.567268193	0	1.651092529
73026020	2	46	1	1	4	2	7	 	2	1	4	4	4	3		4	2	1	2	1.619317174	-0.710589767	2	2	3	3	2	2	3	2	2	0.593097091	-0.982473612	0	1.883028746
73026100	1	46	3	1	2	1	6	 	2	1	4	4	4	2		5	2	2	1	-0.219873846	0.624913752	3	3	2	2	3	3	3	3	2	 	 	0	0.6852386
73026140	2	40	5	1	2	1	6	 	2	1	2	4	4	2		4	2	2	1	-1.631518483	1.17353642	3	3	2	2	4	4	4	4	3	0.603564024	0.455786735	1	0.64602232
73026180	2	73	3	1	1	2	6	 	1	1	3	3	3	3		4	3	2	2	0.008719401	0.674015582	3	2	2	2	3	3	3	3	4	0.021706918	0.796380639	0	0.656070232
73026260	1	73	1	1	3	2	6	 	4	1	4	4	3	3		5	2	2	1	-0.436875403	1.191778779	3	3	1	2	3	3	3	3	3	0.867264211	0.719840407	0	1.295302272
73026300	2	72	6	1	5	2	7	 	1	1	4	4	4	3		5	4	2	2	 	 	1	1	 	 	1	2	2	3	3	-0.28421855	-0.465844303	0	0.656070232
73027140	1	45	3	5	3	2	7	 	1	1	4	4	4	1		10	2	1	2	-1.482379556	2.520598173	2	3	1	1	4	3	3	4	3	 	 	0	0.724253595
73027260	2	70	5	1	5	2	7	 	1	1	2	4	3	2		10	2	1	1	-0.66494149	-1.197317362	3	3	4	4	4	4	4	4	3	-0.003997609	-0.369880676	0	0.668089986
73027300	1	49	3	1	1	1	7	 	1	1	4	4	3	1		5	2	1	2	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	3	0.684053361	-0.213142678	0	1.39571774
73028020	2	73	5	1	1	2	7	 	4	1	2	2	3	1		1	2	2	2	 	 	3	3	 	 	4	3	3	4	2	0.517816067	1.445236683	1	0.691378295
73028060	1	79	6	1	1	2	4	 	4	1	3	3	3	1		2	2	2	1	 	 	3	3	 	 	3	3	3	3	3	0.316048563	0.71536696	0	0.649861813
73028220	1	33	3	1	1	2	5	 	1	1	3	3	3	2		10	2	1	1	 	 	3	3	 	 	4	4	4	4	4	0.071312562	-0.127499834	0	0.789421618
73029020	2	59	1	1	2	1	7	 	1	2	4	4	4	3		4	1	1	1	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	3	-1.372725964	0.447451413	1	1.333531976
73029100	1	86	1	1	4	2	7	 	1	1	4	4	4	3		4	2	2	2	0.066903032	0.914780378	2	3	3	1	4	3	2	2	2	-0.428408474	1.934030771	0	1.320777059
73029140	1	31	2	1	2	1	7	 	2	1	4	4	4	3		6	1	1	1	-1.272268295	1.655342102	3	3	2	1	4	3	3	4	3	0.044930868	-0.619268596	0	1.433306217
73029180	1	56	1	1	1	2	7	 	1	1	4	4	4	3		4	1	1	1	0.0933282	-0.3493523	3	3	4	2	3	3	2	4	3	0.206704453	0.020450657	0	1.458078504
73030020	1	65	1	1	3	2	7	 	1	1	4	4	4	5		5	3	1	1	0.679093063	0.826482236	2	2	2	2	4	2	2	2	1	 	 	0	1.213532925
73030060	2	53	1	1	2	2	7	 	2	1	4	4	4	4		6	4	2	1	0.869487643	0.226256311	2	2	2	3	2	2	2	4	1	1.921389937	-1.024646759	0	3.314110994
73030140	1	62	1	1	1	1	5	 	2	1	4	4	4	3		5	2	1	2	2.097628117	0.576250434	1	2	2	2	3	1	1	1	1	1.020462036	-0.403227299	1	1.271681547
73030180	2	41	1	1	2	1	3	 	2	1	3	4	4	3		4	1	1	1	-0.123673357	0.217512682	3	3	3	2	3	3	2	4	 	-0.410331905	-0.484891206	1	1.847292304
73030220	2	35	1	1	4	1	6	 	2	1	4	4	4	3		1	4	2	2	1.136466742	0.131779611	1	3	3	2	1	1	4	3	1	1.732181072	-1.131453156	0	1.304256439
73030260	1	65	1	1	1	2	7	 	1	1	4	4	4	2		5	2	1	2	0.211071536	0.77704978	1	2	2	3	3	2	3	4	2	-0.478438765	1.127591014	0	1.213532925
73030300	1	35	1	1	4	1	5	 	2	1	4	4	4	2		4	1	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	-0.570154727	1.118534327	0	1.48348248
73031100	1	43	1	1	2	1	5	 	2	2	4	4	4	5		1	1	1	1	0.753593504	-1.447549224	2	3	4	4	3	3	3	3	3	0.099902138	-0.845407486	0	0.977470815
73031140	2	72	1	1	2	2	7	 	1	2	4	4	4	5		5	2	1	1	-0.148612171	-0.349995971	3	3	3	3	3	3	3	4	3	0.626983523	-0.799717546	0	0.448274583
73031180	1	71	1	1	1	2	7	 	1	2	4	4	4	5		4	2	1	1	2.591094255	1.408080816	1	1	1	1	1	1	1	1	1	-0.348038942	-0.557928085	0	0.442484349
73031220	2	44	2	1	2	1	5	 	1	1	4	4	4	5		4	2	1	1	0.256524354	-0.858904123	4	3	3	3	3	3	3	3	2	0.123143412	-0.632866085	0	0.6620453
73032020	2	76	1	1	1	2	7	 	4	1	4	4	4	4		5	3	3	2	2.213361979	0.011917431	2	2	2	2	1	2	2	1	2	0.203594089	0.11303629	0	0.541885257
73032060	1	39	1	1	3	1	2	1	2	1	3	4	4	4		9	2	1	2	-0.587064207	1.124653935	2	3	2	2	4	3	3	3	 	0.567282617	0.726131558	0	0.540680587
73032140	1	50	1	1	3	1	7	 	2	1	4	4	4	4		2	2	2	2	-0.031049896	0.789661825	3	2	2	2	4	2	3	3	3	1.557957411	-1.210921049	0	0.480512381
73032220	2	41	5	1	3	1	2	2	2	1	4	4	4	5		1	4	2	1	1.692816257	1.31330359	1	1	2	1	1	1	2	3	 	1.300874352	-0.138145447	1	0.232890248
73032260	2	43	1	1	4	1	1	2	1	1	4	4	4	5		5	3	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	 	0.316048563	0.71536696	0	0.465780497
73032300	2	61	5	1	1	2	7	 	1	1	4	4	4	4		4	2	2	2	 	 	2	2	 	 	2	2	2	3	1	2.248255014	-1.488547564	0	0.231251031
73033020	1	65	6	1	1	2	1	2	1	1	3	3	3	4		8	2	1	2	-0.65318799	1.865435004	2	2	1	2	4	2	3	4	 	-0.503427327	1.094841599	0	0.663820744
73033060	2	42	1	1	2	2	6	 	2	2	3	4	3	5		10	2	1	3	1.427254438	0.423783839	2	2	2	2	2	2	2	2	3	0.575225651	-0.175036192	0	1.398387074
73033100	1	54	1	1	3	1	5	 	2	2	4	4	4	5		5	1	1	1	-0.781039655	-0.511630595	4	3	3	3	3	4	4	4	3	-1.261035204	-0.430027872	0	2.164096594
73033140	1	32	1	1	4	1	4	 	4	2	2	4	3	5		8	1	1	1	-1.166712046	-0.926248252	4	4	4	3	4	4	4	4	4	-1.261035204	-0.430027872	0	1.621420503
73033180	2	26	3	1	2	2	5	 	4	1	3	3	3	4		2	2	1	2	0.281896681	0.353844583	2	2	2	3	3	3	3	3	1	0.672402382	0.561439335	1	0.851412833
73033220	1	47	1	1	2	1	6	 	2	1	3	3	3	5		5	2	1	1	0.654154241	0.258973569	2	2	2	3	4	2	3	2	3	1.087982416	-1.092537045	0	1.483860731
73033260	2	27	3	1	1	1	5	 	4	1	3	3	3	3		5	2	1	1	-1.108298898	2.319248915	2	3	1	1	3	3	3	4	1	0.74005264	0.501860976	1	0.851412833
73033300	2	66	1	1	4	1	4	 	4	1	3	3	3	4		6	2	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	-1.157287478	-0.406339437	0	1.348552108
73034020	1	48	1	1	3	1	7	 	1	1	3	4	3	4		9	1	1	1	-0.51903975	1.657512903	2	3	2	1	4	2	3	3	1	0.978772044	0.022090867	1	1.488887787
73034060	2	80	6	1	1	2	7	 	1	1	3	4	3	4		4	3	2	3	2.6623559	0.433171123	1	1	2	2	1	1	1	2	2	3.850984097	-1.780596972	1	1.788515449
73034100	2	86	6	1	1	2	7	 	1	1	4	4	3	5		9	2	1	1	-0.254330307	-0.215191126	3	2	3	3	3	4	3	4	3	-1.261035204	-0.430027872	0	0.894257724
73034140	2	48	2	1	4	2	4	 	1	1	3	4	3	4		 	3	1	2	0.31959042	-0.31381923	2	3	2	4	3	3	3	3	3	0.934345841	-0.972259343	0	1.36276722
73034220	1	29	3	1	3	1	5	 	2	1	3	4	3	5		4	1	1	1	-0.206093192	1.221695662	1	3	2	2	3	3	3	3	2	0.786723018	0.715243101	0	0.845686197
73034260	2	90	6	1	3	2	7	 	1	1	3	4	3	5		5	2	1	1	 	 	2	3	 	 	4	4	4	4	3	-1.261035204	-0.430027872	0	0.894257724
73034300	2	48	1	1	3	1	4	 	4	1	3	3	3	4		4	3	2	2	-0.206094742	1.013048649	1	2	2	3	4	3	2	4	2	2.261640549	1.909275293	1	1.36276722
73035060	1	23	2	1	1	1	1	2	4	1	2	3	3	4		5	3	2	1	-0.421789467	-0.029824939	4	3	3	2	3	3	3	4	 	0.99423486	-0.586207628	1	1.689461231
73035100	1	78	6	1	1	2	7	 	1	1	3	3	3	5		3	1	1	1	-1.117426634	-0.977945209	4	4	3	4	4	4	4	4	3	-1.053539753	-0.382651001	0	1.336510539
73035140	1	57	5	1	2	1	6	 	2	1	4	4	4	5		4	2	2	2	2.417019367	-1.70343399	3	2	4	3	1	1	2	3	3	0.069020912	0.036162481	0	0.796028674
73035220	2	43	3	1	3	1	5	 	2	1	4	4	4	5		3	3	1	1	3.333779335	-0.694298983	2	1	2	3	1	1	1	1	1	0.230113864	-0.890560269	0	0.700361967
73035260	2	65	4	1	1	2	7	 	4	1	3	3	3	3		5	3	1	2	-0.14827694	1.166520119	2	2	2	2	3	4	1	4	1	-0.701462686	4.153431416	0	0.67540282
73035300	2	45	5	1	2	1	6	 	4	1	3	3	2	3		5	3	2	1	0.424145341	1.402515173	2	2	1	2	3	2	2	3	1	1.530961752	-0.943870902	1	1.360435605
73036060	2	70	6	1	4	2	7	 	1	2	4	4	4	4		5	2	1	1	-0.365613729	0.216869026	3	3	2	3	3	3	3	4	2	-1.157287478	-0.406339437	0	0.3080208
73036100	1	64	5	1	2	1	2	1	1	2	 	 	 	4		10	1	1	1	-0.66494149	-1.197317362	3	3	4	4	4	4	4	4	 	-1.261035204	-0.430027872	0	0.301751733
73036140	2	56	1	1	1	1	7	 	4	2	4	4	4	4		5	2	1	1	-0.625010371	1.133821964	2	3	2	2	3	3	3	4	2	-0.185442701	-0.645123661	0	0.94576329
73036180	2	64	5	1	4	2	5	 	1	2	4	4	4	4		5	2	1	2	0.616208076	0.268141598	2	2	2	3	3	2	3	3	3	-0.233574703	0.080822662	0	0.301137447
73036220	1	53	3	1	3	1	4	 	1	2	 	 	 	4		2	1	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	2	-0.408319592	-0.689524829	1	0.312864065
73036260	2	47	2	1	4	1	5	 	5	2	4	4	4	4		4	3	2	2	-0.14172186	-0.05160502	2	3	3	3	3	3	3	4	2	-0.50915432	0.201240674	0	0.589178085
73037060	1	48	1	1	1	1	7	 	4	1	4	4	3	2		4	2	1	1	-0.844722033	0.868461311	2	2	3	2	4	3	4	4	4	-0.748728454	-0.590093672	0	0.641546547
73037100	1	19	3	1	1	1	7	 	4	1	4	4	3	2		1	3	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	1	1.194956422	-1.206384659	1	1.601844788
73037140	2	42	3	1	4	1	6	 	2	1	4	4	3	1		6	2	1	1	 	 	3	3	 	 	3	3	3	3	3	1.404682994	0.639966607	0	0.302324623
73038020	2	 	1	1	2	1	7	 	4	2	4	4	4	4		7	4	1	1	-0.886644423	-0.948028326	2	4	4	4	4	4	4	4	3	-1.261035204	-0.430027872	0	 
73038060	2	40	1	1	3	1	4	 	2	2	4	4	4	5		5	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	3	-0.535207868	-0.648832619	0	0.807318568
73038100	1	87	6	1	1	2	7	 	1	2	3	4	4	5		2	2	1	2	 	 	2	3	 	 	4	3	3	4	3	-1.261035204	-0.430027872	0	0.415530682
73038140	1	82	6	1	1	2	7	 	1	2	4	4	4	5		5	2	1	1	-0.515802562	0.149744168	2	3	3	3	4	3	3	4	3	-0.786686599	-0.487373531	0	0.415530682
73038220	2	34	1	1	3	1	3	 	2	2	4	4	4	4		5	1	1	1	-1.085597515	-0.112045623	3	4	3	3	4	4	3	4	 	-1.337524295	0.329555005	0	0.870624244
73038260	2	45	2	1	2	2	6	 	4	2	3	4	4	4		6	4	1	3	-0.018684929	2.579087257	1	1	1	1	3	2	2	4	1	-0.393259972	-0.764410019	0	1.176567435
73038300	1	56	1	1	4	2	7	 	1	2	4	4	4	5		5	1	1	1	-0.704374015	0.643491924	2	3	3	2	4	4	3	3	3	0.612937093	-0.719963491	0	0.917412996
73039020	1	72	3	1	1	2	4	 	1	1	4	4	4	2		4	3	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	4	-0.864817679	-0.625574708	0	0.454633772
73039060	1	38	1	1	2	1	7	 	2	1	4	4	4	3		9	2	1	2	-0.085293673	0.853584707	1	2	2	3	4	3	3	3	2	1.229792356	-0.303816766	1	1.014213681
73039140	1	36	1	1	2	1	5	 	2	1	4	4	4	3		4	2	1	2	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	3	-1.125890374	-0.454744309	0	1.0525738
73039180	2	26	3	1	 	 	5	 	 	1	2	4	4	1		5	3	3	3	0.5289765	0.329006612	2	2	3	2	2	2	3	4	1	1.804146528	-0.329441845	1	0.532429218
73039220	1	30	1	1	4	2	1	2	2	1	4	4	4	1		6	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	 	0.220698655	0.080994546	0	1.013284087
73039260	1	33	3	1	2	2	7	1	4	1	3	4	3	1		5	2	1	1	 	 	3	2	 	 	4	3	3	3	4	0.188232541	-0.634360313	1	0.506642044
73039300	1	57	1	1	5	1	7	 	2	1	4	4	4	3		8	2	2	2	0.273956537	1.335390329	1	2	2	2	4	2	2	3	3	1.163498998	1.378777146	0	0.993103147
73040020	2	57	1	1	1	2	6	 	2	1	3	3	3	5		5	2	2	2	1.205874681	0.692570925	2	1	2	2	1	2	2	4	1	-1.044550896	2.772675276	0	0.605944097
73040060	2	30	5	1	2	1	7	 	4	1	3	3	3	4		5	3	1	1	0.421182752	-0.088206165	2	2	3	3	3	2	3	4	3	0.280654818	-0.748136818	0	0.201921567
73040140	2	59	1	1	4	2	7	 	1	1	4	4	4	5		4	1	1	1	-0.27488789	-1.681566477	4	4	4	4	4	3	3	4	3	0.12772271	1.604873061	0	0.403962731
73040220	1	27	3	1	4	1	5	 	5	1	4	4	4	4		5	1	1	1	-1.005981326	1.036780119	3	3	2	2	4	3	3	4	3	0.312117875	-0.713069916	0	0.46869415
73040260	2	58	1	1	1	1	7	 	1	1	4	4	4	4		4	2	1	3	0.225468501	-0.55134517	3	3	3	3	2	3	3	4	4	1.428264141	-0.902060509	0	0.403962731
73040300	2	27	2	1	4	1	5	 	2	1	4	4	4	5		2	3	1	1	0.479000568	0.065265335	3	2	3	2	2	3	2	4	3	0.613493085	0.004784301	0	0.473556042
73041020	2	41	3	1	1	2	2	1	4	1	4	4	4	1		4	1	1	1	 	 	2	2	 	 	4	2	3	4	 	0.717367709	-0.900749505	0	0.441775978
73041060	2	66	5	1	1	2	1	2	4	1	4	4	4	1		4	4	1	2	 	 	2	2	 	 	4	2	2	4	 	-1.071786761	-0.459313363	1	0.213163689
73041100	1	37	5	1	3	1	7	 	2	1	3	3	4	1		1	1	1	1	-1.692395687	0.609266639	3	4	4	1	4	4	4	4	3	-0.409965634	-0.552062511	0	0.256249189
73041180	2	61	1	1	1	2	7	 	1	1	3	2	4	1		5	3	1	1	0.836172163	1.191998005	2	2	1	2	3	2	2	2	2	1.714804411	3.490855217	0	0.658058763
73041220	1	61	1	1	1	2	7	 	2	1	4	4	3	1		5	1	1	1	-1.005981326	1.036780119	3	3	2	2	4	3	3	4	3	1.248743057	-1.163885355	0	0.439589143
73041260	2	32	3	1	4	2	7	 	4	1	4	4	4	1		5	2	1	1	 	 	4	4	 	 	4	4	4	4	3	1.725007892	-1.320996165	0	0.238135263
73041300	2	16	3	1	1	1	6	 	5	1	3	3	3	1		5	1	1	2	 	 	2	1	 	 	3	4	4	4	2	0.940180123	3.494363308	1	0.548614502
73042020	2	53	1	1	1	1	4	 	1	2	4	4	4	2		5	2	1	2	0.492007911	-0.511411309	3	2	3	3	3	3	3	3	3	0.210412741	-0.804162741	0	1.329299808
73042060	2	68	5	1	1	2	7	1	1	2	4	4	4	3		4	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	3	-0.990745664	-0.479460746	0	0.618005693
73042100	2	72	1	1	1	2	7	 	1	2	4	4	3	2		4	2	1	1	-0.330630124	-1.283020377	3	3	4	4	4	3	4	4	5	-0.978404105	-0.467668146	0	1.301750183
73042140	2	61	1	1	1	2	5	 	1	2	4	4	4	3		5	1	1	1	2.591094255	1.408080816	1	1	1	1	1	1	1	1	3	-0.966062605	-0.455875516	0	1.272583961
73042180	1	21	3	1	2	2	6	 	1	2	3	4	3	3		6	1	1	1	-0.788979828	0.469915181	3	3	3	2	4	3	3	4	5	0.542878509	-0.002426168	0	2.407314301
73042300	2	95	6	1	1	2	7	 	4	2	3	4	4	3		10	2	2	2	 	 	3	3	 	 	3	3	3	3	3	 	 	0	0.817190051
73043060	2	70	3	1	1	2	7	 	4	1	4	4	3	1		4	2	1	1	-1.040436268	0.405322313	3	3	3	2	3	4	4	4	3	-0.490442961	-0.496551335	0	0.653958976
73043100	1	44	1	1	2	1	5	2	2	1	2	4	3	1		6	2	1	1	-1.44808495	0.913917422	3	4	2	2	4	4	4	3	2	0.045435101	-0.000148716	0	2.06101203
73043140	1	51	5	1	1	1	6	 	2	1	4	3	4	1		4	2	1	2	-0.929568172	1.533406854	1	4	2	2	4	3	2	4	3	0.786718726	0.639277339	1	1.992779016
73043180	1	21	3	1	2	1	4	 	2	1	4	4	3	2		5	2	1	1	-1.514208674	1.654698491	3	3	1	2	4	3	4	4	3	-1.261035204	-0.430027872	0	4.837440014
73043220	2	70	5	1	1	2	7	 	1	1	3	4	3	2		5	2	1	1	 	 	4	4	 	 	4	4	3	4	4	-0.333862603	-0.494101793	0	0.653958976
73043260	1	45	1	1	3	1	5	 	2	1	4	4	3	3		4	1	1	1	-0.826200843	-1.028998494	4	4	3	4	4	4	3	4	3	-1.023347735	-0.364253938	0	1.366399765
73043300	1	32	2	1	3	2	1	2	4	1	3	4	3	1		4	2	1	1	-1.643110275	0.557569683	3	4	3	2	4	4	4	4	 	-0.810210288	2.032211781	1	1.493261695
73044020	2	64	1	1	4	1	7	 	1	2	4	4	4	3		10	1	1	1	-0.764376223	-0.47909224	4	4	4	2	4	2	4	4	2	-1.461531758	2.047163725	0	0.367304951
73044100	2	73	6	1	2	2	5	 	1	2	4	4	4	3		5	3	1	1	0.464190871	-1.502974033	2	3	4	4	1	4	4	4	3	-1.779389381	1.350778341	0	0.194927245
73044140	1	42	3	1	3	1	7	 	2	2	4	4	4	3		5	2	1	1	-1.419218302	0.28909561	2	4	4	2	4	4	4	4	2	-1.261035204	-0.430027872	1	0.212471813
73044180	2	41	5	1	3	2	7	2	4	2	4	4	4	3		1	1	1	1	-0.631900668	0.83543098	3	3	2	2	3	3	3	4	3	-0.553303063	-0.483213365	0	0.191940352
73044220	1	60	1	1	4	2	6	 	2	2	4	4	4	3		5	1	1	1	-0.850113928	0.235447168	2	3	3	3	4	4	3	4	3	-0.910588384	0.366043448	0	0.381969452
73045020	1	65	6	1	5	2	7	 	1	1	2	3	2	2		5	1	1	1	 	 	4	4	 	 	4	4	4	4	3	-1.157287478	-0.406339437	0	0.174958363
73045100	1	59	1	1	5	1	7	 	2	1	3	3	3	3		5	1	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	2	0.184441358	2.357440233	0	0.651530802
73045180	1	38	5	1	5	1	2	1	4	1	3	3	3	2		5	1	1	1	-1.148230076	-0.011890466	3	3	3	3	4	4	4	4	 	-0.535657823	0.108602501	0	0.213710427
73045220	2	74	6	1	1	2	6	 	1	1	3	3	4	1		4	2	2	2	 	 	4	4	 	 	4	4	4	4	3	-0.370496571	-0.698021829	0	0.187015176
73045260	1	61	1	1	5	1	1	2	2	1	2	3	3	2		3	1	2	2	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-1.071786761	-0.459313363	0	0.380325973
73045300	1	42	1	1	5	1	7	 	2	1	3	3	3	2		4	1	1	1	-1.049402237	-0.445086241	4	4	3	3	4	3	4	4	2	0.784877777	-0.224392101	0	0.407695264
